Gender,Age,Dur,ppv
Male,50,18,13.06001416
Male,50,19,13.50107434
Male,50,20,13.91425326
Male,50,21,14.29988867
Male,50,22,14.65835924
Male,50,23,14.9900954
Male,50,24,15.29559019
Male,50,25,15.57541022
Male,50,26,15.83020598
Male,50,27,16.06072116
Male,50,28,16.26780039
Male,50,29,16.45239467
Male,50,30,16.6155638
Male,50,31,16.75847529
Male,51,1,1
Male,51,2,1.964363495
Male,51,3,2.893726962
Male,51,4,3.788685574
Male,51,5,4.649794244
Male,51,6,5.477568897
Male,51,7,6.272487967
Male,51,8,7.034994252
Male,51,9,7.765496963
Male,51,10,8.464374297
Male,51,11,9.131976666
Male,51,12,9.768630156
Male,51,13,10.37464083
Male,51,14,10.95029967
Male,51,15,11.49588833
Male,51,16,12.01168557
Male,51,17,12.49797475
Male,51,18,12.95505206
Male,51,19,13.38323562
Male,51,20,13.78287541
Male,51,21,14.15436388
Male,51,22,14.49814707
Male,51,23,14.81473593
Male,51,24,15.10471766
Male,51,25,15.36876635
Male,51,26,15.60765271
Male,51,27,15.82225205
Male,51,28,16.01354988
Male,51,29,16.18264451
Male,51,30,16.33074585
Male,52,1,1
Male,52,2,1.963706602
Male,52,3,2.891736973
Male,52,4,3.784666532
Male,52,5,4.643030267
Male,52,6,5.467324296
Male,52,7,6.258007776
Male,52,8,7.015505042
Male,52,9,7.740208266
Male,52,10,8.432480809
Male,52,11,9.092660807
Male,52,12,9.721065637
Male,52,13,10.31799702
Male,52,14,10.88374703
Male,52,15,11.41860473
Male,52,16,11.92286395
Male,52,17,12.39683182
Male,52,18,12.84083821
Male,52,19,13.25524605
Male,52,20,13.64046228
Male,52,21,13.99694942
Male,52,22,14.32523732
Male,52,23,14.62593486
Male,52,24,14.89974104
Male,52,25,15.14745506
Male,52,26,15.36998458
Male,52,27,15.56835151
Male,52,28,15.74369477
Male,52,29,15.89726895
Male,53,1,1
Male,53,2,1.962980194
Male,53,3,2.889537673
Male,53,4,3.780227571
Male,53,5,4.635564691
Male,53,6,5.456025481
Male,53,7,6.242050257
Male,53,8,6.99404596
Male,53,9,7.712389636
Male,53,10,8.397432155
Male,53,11,9.049502846
Male,53,12,9.668914798
Male,53,13,10.25597107
Male,53,14,10.81097163
Male,53,15,11.33422135
Male,53,16,11.82603896
Male,53,17,12.28676672
Male,53,18,12.71678126
Male,53,19,13.11650481
Male,53,20,13.48641734
Male,53,21,13.82706863
Male,53,22,14.1390905
Male,53,23,14.42320828
Male,53,24,14.68025126
Male,53,25,14.91116129
Male,53,26,15.11699876
Male,53,27,15.29894549
Male,53,28,15.45830331
Male,54,1,1
Male,54,2,1.962177087
Male,54,3,2.887107739
Male,54,4,3.775326546
Male,54,5,4.627328275
Male,54,6,5.443570168
Male,54,7,6.224474809
Male,54,8,6.97043374
Male,54,9,7.681811319
Male,54,10,8.358949535
Male,54,11,9.002173513
Male,54,12,9.611797969
Male,54,13,10.18813439
Male,54,14,10.73149938
Male,54,15,11.24222391
Male,54,16,11.72066341
Male,54,17,12.16720897
Male,54,18,12.58229908
Male,54,19,12.96643214
Male,54,20,13.32017907
Male,54,21,13.64419598
Male,54,22,13.93923609
Male,54,23,14.20616057
Male,54,24,14.44594746
Male,54,25,14.65969794
Male,54,26,14.84863923
Male,54,27,15.01412324
Male,55,1,1
Male,55,2,1.961289417
Male,55,3,2.884423858
Male,55,4,3.769917537
Male,55,5,4.61824567
Male,55,6,5.429847455
Male,55,7,6.205129823
Male,55,8,6.944471456
Male,55,9,7.648227786
Male,55,10,8.31673672
Male,55,11,8.950325343
Male,55,12,9.549317382
Male,55,13,10.1140419
Male,55,14,10.64484287
Male,55,15,11.14208969
Male,55,16,11.60618884
Male,55,17,12.03759602
Male,55,18,12.43682924
Male,55,19,12.80448187
Male,55,20,13.1412358
Male,55,21,13.44787385
Male,55,22,13.72529105
Male,55,23,13.9745039
Male,55,24,14.19665685
Male,55,25,14.39302537
Male,55,26,14.56501451
Male,56,1,1
Male,56,2,1.960308544
Male,56,3,2.881460553
Male,56,4,3.763950382
Male,56,5,4.608234912
Male,56,6,5.414737465
Male,56,7,6.183851968
Male,56,8,6.915948168
Male,56,9,7.61137758
Male,56,10,8.270480459
Male,56,11,8.89359357
Male,56,12,9.481059226
Male,56,13,10.03323525
Male,56,14,10.55050592
Male,56,15,11.03329408
Male,56,16,11.48207379
Male,56,17,11.8973839
Male,56,18,12.2798417
Male,56,19,12.63015651
Male,56,20,12.94914271
Male,56,21,13.23773135
Male,56,22,13.49697985
Male,56,23,13.72807877
Male,56,24,13.93235494
Male,56,25,14.11126999
Male,57,1,1
Male,57,2,1.959225049
Male,57,3,2.878189932
Male,57,4,3.757370416
Male,57,5,4.597207318
Male,57,6,5.398110849
Male,57,7,6.160466037
Male,57,8,6.884638925
Male,57,9,7.570983833
Male,57,10,8.219851444
Male,57,11,8.831598221
Male,57,12,9.406596776
Male,57,13,9.945247271
Male,57,14,10.44799002
Male,57,15,10.91531868
Male,57,16,11.34779439
Male,57,17,11.74605992
Male,57,18,12.11085394
Male,57,19,12.44302447
Male,57,20,12.74354105
Male,57,21,13.01350481
Male,57,22,13.25415551
Male,57,23,13.46687482
Male,57,24,13.65318477
Male,58,1,1
Male,58,2,1.958028447
Male,58,3,2.87458133
Male,58,4,3.750118206
Male,58,5,4.585066722
Male,58,6,5.379828274
Male,58,7,6.134784463
Male,58,8,6.850304674
Male,58,9,7.526754493
Male,58,10,8.164505538
Male,58,11,8.763946259
Male,58,12,9.325493829
Male,58,13,9.849607275
Male,58,14,10.33680125
Male,58,15,10.78766073
Male,58,16,11.20285582
Male,58,17,11.58315659
Male,58,18,11.9294471
Male,58,19,12.2427381
Male,58,20,12.52417754
Male,58,21,12.77505787
Male,58,22,12.9968195
Male,58,23,13.19104916
Male,59,1,1
Male,59,2,1.956707379
Male,59,3,2.870601823
Male,59,4,3.742129719
Male,59,5,4.571710046
Male,59,6,5.359741124
Male,59,7,6.106608519
Male,59,8,6.812693837
Male,59,9,7.478384973
Male,59,10,8.104087396
Male,59,11,8.690236557
Male,59,12,9.237311592
Male,59,13,9.745849705
Male,59,14,10.21646149
Male,59,15,10.64984642
Male,59,16,11.04680829
Male,59,17,11.40826991
Male,59,18,11.7352863
Male,59,19,12.02905569
Male,59,20,12.29092718
Male,59,21,12.52240426
Male,59,22,12.72514319
Male,60,1,1
Male,60,2,1.955249709
Male,60,3,2.86621571
Male,60,4,3.733335945
Male,60,5,4.557026758
Male,60,6,5.337691162
Male,60,7,6.07572803
Male,60,8,6.771542812
Male,60,9,7.425559324
Male,60,10,8.038232722
Male,60,11,8.610063825
Male,60,12,9.141614145
Male,60,13,9.633521907
Male,60,14,10.08651824
Male,60,15,10.5014433
Male,60,16,10.87926166
Male,60,17,11.22107609
Male,60,18,11.52813905
Male,60,19,11.80186066
Male,60,20,12.04381247
Male,60,21,12.25572568
Male,61,1,1
Male,61,2,1.953641748
Male,61,3,2.861383699
Male,61,4,3.723661704
Male,61,5,4.540897654
Male,61,6,5.31350911
Male,61,7,6.041920514
Male,61,8,6.726575539
Male,61,9,7.36795066
Male,61,10,7.96657016
Male,61,11,8.523021856
Male,61,12,9.03797387
Male,61,13,9.51219158
Male,61,14,9.946554515
Male,61,15,10.34207241
Male,61,16,10.69989972
Male,61,17,11.02134756
Male,61,18,11.30789213
Male,61,19,11.56117858
Male,61,20,11.78301922
Male,62,1,1
Male,62,2,1.951868932
Male,62,3,2.856063832
Male,62,4,3.713027102
Male,62,5,4.5231966
Male,62,6,5.287017402
Male,62,7,6.004954746
Male,62,8,6.677508275
Male,62,9,7.305227752
Male,62,10,7.888729572
Male,62,11,8.428714337
Male,62,12,8.925984629
Male,62,13,9.381462733
Male,62,14,9.796207474
Male,62,15,10.17142942
Male,62,16,10.50850342
Male,62,17,10.80897743
Male,62,18,11.0745766
Male,62,19,11.30720132
Male,63,1,1
Male,63,2,1.94991534
Male,63,3,2.850210791
Male,63,4,3.701346353
Male,63,5,4.503789605
Male,63,6,5.258029313
Male,63,7,5.964590379
Male,63,8,6.624050371
Male,63,9,7.237056847
Male,63,10,7.804345837
Male,63,11,8.326760505
Male,63,12,8.80526977
Male,63,13,9.240985999
Male,63,14,9.635180966
Male,63,15,9.98929905
Male,63,16,10.30496648
Male,63,17,10.58399561
Male,63,18,10.82838295
Male,64,1,1
Male,64,2,1.947763883
Male,64,3,2.843775902
Male,64,4,3.688528291
Male,64,5,4.482535584
Male,64,6,5.226350361
Male,64,7,5.92058064
Male,64,8,6.565908125
Male,64,9,7.163107649
Male,64,10,7.713066836
Male,64,11,8.216805691
Male,64,12,8.675495229
Male,64,13,9.090474282
Male,64,14,9.463263381
Male,64,15,9.795574497
Male,64,16,10.08931555
Male,64,17,10.34658831
Male,65,1,1
Male,65,2,1.945395825
Male,65,3,2.83670684
Male,65,4,3.674475937
Male,65,5,4.459286152
Male,65,6,5.191779013
Male,65,7,5.872673797
Male,65,8,6.502788043
Male,65,9,7.083058295
Male,65,10,7.614560775
Male,65,11,8.09853104
Male,65,12,8.536381711
Male,65,13,8.929717125
Male,65,14,9.280343607
Male,65,15,9.590274234
Male,65,16,9.861726613
Male,66,1,1
Male,66,2,1.942791359
Male,66,3,2.828948326
Male,66,4,3.659087612
Male,66,5,4.433887798
Male,66,6,5.154109704
Male,66,7,5.820618091
Male,66,8,6.434403593
Male,66,9,6.996604595
Male,66,10,7.508528016
Male,66,11,7.971668068
Male,66,12,8.387721749
Male,66,13,8.758599716
Male,66,14,9.086431318
Male,66,15,9.373562244
Male,67,1,1
Male,67,2,1.939929029
Male,67,3,2.82044122
Male,67,4,3.642256332
Male,67,5,4.40618135
Male,67,6,5.113133509
Male,67,7,5.764163555
Male,67,8,6.360478951
Male,67,9,6.903465918
Male,67,10,7.394709338
Male,67,11,7.836009184
Male,67,12,8.22939205
Male,67,13,8.577116494
Male,67,14,8.881670544
Male,68,1,1
Male,68,2,1.936785825
Male,68,3,2.811123234
Male,68,4,3.623870787
Male,68,5,4.376004338
Male,68,6,5.068641788
Male,68,7,5.703067768
Male,68,8,6.280757094
Male,68,9,6.803395937
Male,68,10,7.272899306
Male,68,11,7.691423316
Male,68,12,8.061370869
Male,68,13,8.385389002
Male,69,1,1
Male,69,2,1.933337573
Male,69,3,2.800929216
Male,69,4,3.603816632
Male,69,5,4.34319316
Male,69,6,5.020430115
Male,69,7,5.637101835
Male,69,8,6.195008272
Male,69,9,6.696193662
Male,69,10,7.142959613
Male,69,11,7.537871174
Male,69,12,7.883754006
Male,70,1,1
Male,70,2,1.929558252
Male,70,3,2.789790863
Male,70,4,3.581976401
Male,70,5,4.307584128
Male,70,6,4.968300827
Male,70,7,5.566055009
Male,70,8,6.103036916
Male,70,9,6.581712546
Male,70,10,7.004830155
Male,70,11,7.375417219
Male,71,1,1
Male,71,2,1.925420874
Male,71,3,2.777638081
Male,71,4,3.558232224
Male,71,5,4.269017909
Male,71,6,4.912069789
Male,71,7,5.489744083
Male,71,8,6.004693661
Male,71,9,6.459875042
Male,71,10,6.858545123
Male,72,1,1
Male,72,2,1.920896893
Male,72,3,2.764398661
Male,72,4,3.532466148
Male,72,5,4.227341202
Male,72,6,4.85156993
Male,72,7,5.408018992
Male,72,8,5.899883173
Male,72,9,6.330681843
Male,73,1,1
Male,73,2,1.915956796
Male,73,3,2.749999665
Male,73,4,3.504563026
Male,73,5,4.182411688
Male,73,6,4.786658555
Male,73,7,5.320772835
Male,73,8,5.788576205
Male,74,1,1
Male,74,2,1.910570097
Male,74,3,2.73436808
Male,74,4,3.474412441
Male,74,5,4.134101708
Male,74,6,4.717223404
Male,74,7,5.227949861
Male,75,1,1
Male,75,2,1.904705728
Male,75,3,2.717432133
Male,75,4,3.441911521
Male,75,5,4.0823034
Male,75,6,4.643189882
Male,76,1,1
Male,76,2,1.89833233
Male,76,3,2.699122428
Male,76,4,3.406967928
Male,76,5,4.026933585
Male,77,1,1
Male,77,2,1.891418544
Male,77,3,2.679373599
Male,77,4,3.369503116
Male,78,1,1
Male,78,2,1.883933883
Male,78,3,2.658126346
Male,79,1,1
Male,79,2,1.875848835
Male,80,1,1
Female,0,20,15.20947162
Female,0,21,15.75297749
Female,0,22,16.2800966
Female,0,23,16.79131677
Female,0,24,17.28711149
Female,0,25,17.76794034
Female,0,26,18.23424937
Female,0,27,18.68647153
Female,0,28,19.125027
Female,0,29,19.55032362
Female,0,30,19.9627572
Female,0,31,20.36271191
Female,0,32,20.75056057
Female,0,33,21.12666502
Female,0,34,21.49137643
Female,0,35,21.84503559
Female,0,36,22.18797326
Female,0,37,22.52051038
Female,0,38,22.84295847
Female,0,39,23.15561978
Female,0,40,23.45878714
Female,0,41,23.75274196
Female,0,42,24.03775267
Female,0,43,24.31407518
Female,0,44,24.58195325
Female,0,45,24.8416189
Female,0,46,25.0932929
Female,0,47,25.33718519
Female,0,48,25.57349529
Female,0,49,25.80241283
Female,0,50,26.02411799
Female,1,19,14.64763061
Female,1,20,15.20789585
Female,1,21,15.75126905
Female,1,22,16.27825305
Female,1,23,16.78933595
Female,1,24,17.2849915
Female,1,25,17.76567949
Female,1,26,18.23184623
Female,1,27,18.68392486
Female,1,28,19.1223358
Female,1,29,19.54748707
Female,1,30,19.95977466
Female,1,31,20.3595829
Female,1,32,20.7472848
Female,1,33,21.12324233
Female,1,34,21.48780683
Female,1,35,21.84131921
Female,1,36,22.18411035
Female,1,37,22.51650135
Female,1,38,22.83880379
Female,1,39,23.15131953
Female,1,40,23.45433865
Female,1,41,23.74813787
Female,1,42,24.03298097
Female,1,43,24.30911925
Female,1,44,24.57679187
Female,1,45,24.83622641
Female,1,46,25.08763929
Female,1,47,25.33123618
Female,1,48,25.56721256
Female,1,49,25.79575414
Female,1,50,26.0170374
Female,2,18,14.0686352
Female,2,19,14.64618361
Female,2,20,15.20631888
Female,2,21,15.74955938
Female,2,22,16.27640826
Female,2,23,16.78735388
Female,2,24,17.28287022
Female,2,25,17.76341736
Female,2,26,18.2294418
Female,2,27,18.68137691
Female,2,28,19.11964332
Female,2,29,19.54464923
Female,2,30,19.95679083
Female,2,31,20.35645263
Female,2,32,20.74400777
Female,2,33,21.11981842
Female,2,34,21.48423602
Female,2,35,21.83760164
Female,2,36,22.18024629
Female,2,37,22.51249118
Female,2,38,22.83464747
Female,2,39,23.14701417
Female,2,40,23.44987656
Female,2,41,23.74350656
Female,2,42,24.0281632
Female,2,43,24.30409303
Female,2,44,24.57153066
Female,2,45,24.83069917
Female,2,46,25.08181058
Female,2,47,25.3250664
Female,2,48,25.56065808
Female,2,49,25.78876752
Female,2,50,26.00956761
Female,3,17,13.47194333
Female,3,18,14.06731533
Female,3,19,14.6447368
Female,3,20,15.20474212
Female,3,21,15.74784996
Female,3,22,16.27456375
Female,3,23,16.78537211
Female,3,24,17.2807493
Female,3,25,17.76115561
Female,3,26,18.2270378
Female,3,27,18.67882944
Female,3,28,19.11695136
Female,3,29,19.54181197
Female,3,30,19.95380764
Female,3,31,20.35332303
Female,3,32,20.74073148
Female,3,33,21.11639529
Female,3,34,21.48066605
Female,3,35,21.83388498
Female,3,36,22.1763832
Female,3,37,22.50848147
Female,3,38,22.83048806
Female,3,39,23.14269701
Female,3,40,23.44538866
Female,3,41,23.73883002
Female,3,42,24.02327526
Female,3,43,24.29896622
Female,3,44,24.56613287
Female,3,45,24.82499377
Female,3,46,25.07575665
Female,3,47,25.31861887
Female,3,48,25.55376795
Female,3,49,25.78138209
Female,3,50,26.00163072
Female,4,16,12.85699407
Female,4,17,13.4707472
Female,4,18,14.06599562
Female,4,19,14.64329018
Female,4,20,15.20316558
Female,4,21,15.7461408
Female,4,22,16.27271953
Female,4,23,16.78339067
Female,4,24,17.27862874
Female,4,25,17.75889427
Female,4,26,18.22463424
Female,4,27,18.67628245
Female,4,28,19.11425993
Female,4,29,19.53897529
Female,4,30,19.95082506
Female,4,31,20.35019411
Female,4,32,20.73745592
Female,4,33,21.11297294
Female,4,34,21.47709692
Female,4,35,21.83016921
Female,4,36,22.17252048
Female,4,37,22.50446848
Female,4,38,22.82631638
Female,4,39,23.13835313
Female,4,40,23.44085401
Female,4,41,23.73408103
Female,4,42,24.01828349
Female,4,43,24.29369847
Female,4,44,24.56055128
Female,4,45,24.81905605
Female,4,46,25.06941624
Female,4,47,25.31182516
Female,4,48,25.54646652
Female,4,49,25.77351496
Female,4,50,25.99313662
Female,5,15,12.22320852
Female,5,16,12.85591799
Female,5,17,13.46955122
Female,5,18,14.06467607
Female,5,19,14.64184375
Female,5,20,15.20158927
Female,5,21,15.74443188
Female,5,22,16.27087558
Female,5,23,16.78140954
Female,5,24,17.27650853
Female,5,25,17.75663331
Female,5,26,18.22223111
Female,5,27,18.67373594
Female,5,28,19.11156903
Female,5,29,19.53613917
Female,5,30,19.94784311
Female,5,31,20.34706587
Female,5,32,20.73418108
Female,5,33,21.10955138
Female,5,34,21.47352864
Female,5,35,21.82645374
Female,5,36,22.16865428
Female,5,37,22.50044275
Female,5,38,22.82211705
Female,5,39,23.13396095
Female,5,40,23.43624457
Female,5,41,23.7292249
Female,5,42,24.01314633
Female,5,43,24.28824113
Female,5,44,24.55473007
Female,5,45,24.81282287
Female,5,46,25.06271882
Female,5,47,25.3046073
Female,5,48,25.53866834
Female,5,49,25.76507322
Female,5,50,25.983985
Female,6,14,11.56998918
Female,6,15,12.22224845
Female,6,16,12.85484203
Female,6,17,13.46835537
Female,6,18,14.06335669
Female,6,19,14.64039751
Female,6,20,15.20001316
Female,6,21,15.74272321
Female,6,22,16.26903192
Female,6,23,16.77942873
Female,6,24,17.27438867
Female,6,25,17.75437275
Female,6,26,18.21982842
Female,6,27,18.67118991
Female,6,28,19.10887865
Female,6,29,19.53330363
Female,6,30,19.94486178
Female,6,31,20.34393829
Female,6,32,20.73090698
Female,6,33,21.1061306
Female,6,34,21.46996057
Female,6,35,21.8227346
Female,6,36,22.16477485
Female,6,37,22.49638841
Female,6,38,22.81786784
Female,6,39,23.12949157
Female,6,40,23.43152456
Female,6,41,23.72421874
Female,6,42,24.00781358
Female,6,43,24.28253663
Female,6,44,24.54860412
Female,6,45,24.80622148
Female,6,46,25.05558397
Female,6,47,25.29687715
Female,6,48,25.53027761
Female,6,49,25.75595344
Female,6,50,25.97406486
Female,7,13,10.89671937
Female,7,14,11.56914071
Female,7,15,12.22128847
Female,7,16,12.85376619
Female,7,17,13.46715966
Female,7,18,14.06203747
Female,7,19,14.63895146
Female,7,20,15.19843728
Female,7,21,15.74101478
Female,7,22,16.26718854
Female,7,23,16.77744824
Female,7,24,17.27226917
Female,7,25,17.75211259
Female,7,26,18.21742616
Female,7,27,18.66864435
Female,7,28,19.10618879
Female,7,29,19.53046866
Female,7,30,19.94188108
Female,7,31,20.3408114
Female,7,32,20.7276336
Female,7,33,21.10270997
Female,7,34,21.46638864
Female,7,35,21.81900173
Female,7,36,22.16086584
Female,7,37,22.49228255
Female,7,38,22.81353893
Female,7,39,23.12490809
Female,7,40,23.42664978
Female,7,41,23.71901085
Female,7,42,24.0022259
Female,7,43,24.27651783
Female,7,44,24.54209844
Female,7,45,24.79916899
Female,7,46,25.04792082
Female,7,47,25.28853594
Female,7,48,25.52118767
Female,7,49,25.74604116
Female,7,50,25.96325408
Female,8,12,10.20276263
Female,8,13,10.89597772
Female,8,14,11.56829231
Female,8,15,12.22032859
Female,8,16,12.85269046
Female,8,17,13.4659641
Female,8,18,14.06071841
Female,8,19,14.6375056
Female,8,20,15.19686161
Female,8,21,15.73930661
Female,8,22,16.26534544
Female,8,23,16.77546806
Female,8,24,17.27015002
Female,8,25,17.74985282
Female,8,26,18.21502435
Female,8,27,18.66609928
Female,8,28,19.10349946
Female,8,29,19.52763427
Female,8,30,19.93890099
Female,8,31,20.33768517
Female,8,32,20.72436029
Female,8,33,21.09928526
Female,8,34,21.46280245
Female,8,35,21.81523827
Female,8,36,22.15690361
Female,8,37,22.48809443
Female,8,38,22.80909228
Female,8,39,23.12016494
Female,8,40,23.4215669
Female,8,41,23.71354001
Female,8,42,23.99631406
Female,8,43,24.27010741
Female,8,44,24.53512753
Female,8,45,24.79157169
Female,8,46,25.03962753
Female,8,47,25.27947371
Female,8,48,25.5112805
Female,8,49,25.73521045
Female,8,50,25.95141902
Female,9,11,9.487462022
Female,9,12,10.20212262
Female,9,13,10.89523614
Female,9,14,11.567444
Female,9,15,12.21936881
Female,9,16,12.85161486
Female,9,17,13.46476867
Female,9,18,14.05939952
Female,9,19,14.63605993
Female,9,20,15.19528617
Female,9,21,15.73759869
Female,9,22,16.26350262
Female,9,23,16.7734882
Female,9,24,17.26803123
Female,9,25,17.74759344
Female,9,26,18.21262296
Female,9,27,18.66355468
Female,9,28,19.10081065
Female,9,29,19.52480045
Female,9,30,19.93592153
Female,9,31,20.33455895
Female,9,32,20.7210827
Female,9,33,21.09584577
Female,9,34,21.45918465
Female,9,35,21.81141985
Female,9,36,22.15285648
Female,9,37,22.48378482
Female,9,38,22.80448092
Female,9,39,23.11520713
Female,9,40,23.41621281
Female,9,41,23.70773485
Female,9,42,23.98999834
Female,9,43,24.26321721
Female,9,44,24.5275948
Female,9,45,24.78332457
Female,9,46,25.0305907
Female,9,47,25.26956874
Female,9,48,25.50042625
Female,9,49,25.72332351
Female,9,50,25.93840989
Female,10,10,8.750139511
Female,10,11,9.48691806
Female,10,12,10.20148266
Female,10,13,10.89449461
Female,10,14,11.56659577
Female,10,15,12.21840912
Female,10,16,12.85053936
Female,10,17,13.46357338
Female,10,18,14.05808079
Female,10,19,14.63461445
Female,10,20,15.19371094
Female,10,21,15.73589101
Female,10,22,16.26166008
Female,10,23,16.77150866
Female,10,24,17.26591279
Female,10,25,17.74533446
Female,10,26,18.21022201
Female,10,27,18.66101057
Female,10,28,19.09812237
Female,10,29,19.5219672
Female,10,30,19.932942
Female,10,31,20.33142823
Female,10,32,20.7177898
Female,10,33,21.09237361
Female,10,34,21.4555101
Female,10,35,21.80751381
Female,10,36,22.14868401
Female,10,37,22.4793053
Female,10,38,22.79964815
Female,10,39,23.10996961
Female,10,40,23.41051393
Female,10,41,23.70151317
Female,10,42,23.98318786
Female,10,43,24.25574763
Female,10,44,24.51939196
Female,10,45,24.7743107
Female,10,46,25.02068484
Female,10,47,25.25868714
Female,10,48,25.48848282
Female,10,49,25.71022587
Female,10,50,25.92406679
Female,11,9,7.990095259
Female,11,10,8.749685559
Female,11,11,9.486374137
Female,11,12,10.20084276
Female,11,13,10.89375315
Female,11,14,11.56574761
Female,11,15,12.21744954
Female,11,16,12.84946399
Female,11,17,13.46237823
Female,11,18,14.05676222
Female,11,19,14.63316916
Female,11,20,15.19213593
Female,11,21,15.73418358
Female,11,22,16.25981783
Female,11,23,16.76952944
Female,11,24,17.2637947
Female,11,25,17.74307587
Female,11,26,18.2078215
Female,11,27,18.65846693
Female,11,28,19.09543462
Female,11,29,19.5191338
Female,11,30,19.92995775
Female,11,31,20.32828165
Female,11,32,20.71446313
Female,11,33,21.08884286
Female,11,34,21.45174512
Female,11,35,21.80347846
Female,11,36,22.14433627
Female,11,37,22.4745974
Female,11,38,22.79452687
Female,11,39,23.10437649
Female,11,40,23.40438549
Female,11,41,23.69478124
Female,11,42,23.97577988
Female,11,43,24.24758701
Female,11,44,24.51039842
Female,11,45,24.76440066
Female,11,46,25.00977186
Female,11,47,25.24668236
Female,11,48,25.47529091
Female,11,49,25.69575265
Female,11,50,25.90821308
Female,12,8,7.206606919
Female,12,9,7.989724818
Female,12,10,8.749231636
Female,12,11,9.485830253
Female,12,12,10.2002029
Female,12,13,10.89301176
Female,12,14,11.56489954
Female,12,15,12.21649005
Female,12,16,12.84838873
Female,12,17,13.46118321
Female,12,18,14.05544382
Female,12,19,14.63172406
Female,12,20,15.19056113
Female,12,21,15.73247641
Female,12,22,16.25797586
Female,12,23,16.76755053
Female,12,24,17.26167697
Female,12,25,17.74081767
Female,12,26,18.20542142
Female,12,27,18.65592377
Female,12,28,19.09274664
Female,12,29,19.51629548
Female,12,30,19.92695709
Female,12,31,20.32510017
Female,12,32,20.71107597
Female,12,33,21.08521879
Female,12,34,21.44784674
Female,12,35,21.7992623
Female,12,36,22.13975296
Female,12,37,22.46959195
Female,12,38,22.78903887
Female,12,39,23.09834037
Female,12,40,23.39773086
Female,12,41,23.68743316
Female,12,42,23.96765927
Female,12,43,24.23861101
Female,12,44,24.50048074
Female,12,45,24.75345208
Female,12,46,24.99770065
Female,12,47,25.23339014
Female,12,48,25.46068048
Female,12,49,25.67972168
Female,12,50,25.89065401
Female,13,7,6.398928901
Female,13,8,7.206313004
Female,13,9,7.989354397
Female,13,10,8.748777741
Female,13,11,9.485286407
Female,13,12,10.1995631
Female,13,13,10.89227043
Female,13,14,11.56405155
Female,13,15,12.21553066
Female,13,16,12.84731359
Female,13,17,13.45998834
Female,13,18,14.05412558
Female,13,19,14.63027915
Female,13,20,15.18898656
Female,13,21,15.73076948
Female,13,22,16.25613416
Female,13,23,16.76557194
Female,13,24,17.2595596
Female,13,25,17.73855987
Female,13,26,18.20302178
Female,13,27,18.65338033
Female,13,28,19.09005353
Female,13,29,19.51344016
Female,13,30,19.92392037
Female,13,31,20.32185626
Female,13,32,20.70759252
Female,13,33,21.08145709
Female,13,34,21.44376185
Female,13,35,21.79480317
Female,13,36,22.13486277
Female,13,37,22.46420828
Female,13,38,22.783094
Female,13,39,23.0917616
Female,13,40,23.39044081
Female,13,41,23.67935018
Female,13,42,23.95869781
Female,13,43,24.22868201
Female,13,44,24.48949209
Female,13,45,24.74130911
Female,13,46,24.98430182
Female,13,47,25.21863513
Female,13,48,25.44446368
Female,13,49,25.6619321
Female,13,50,25.87117523
Female,14,6,5.566291618
Female,14,7,6.398704018
Female,14,8,7.206019102
Female,14,9,7.988983996
Female,14,10,8.748323875
Female,14,11,9.4847426
Female,14,12,10.19892334
Female,14,13,10.89152916
Female,14,14,11.56320363
Female,14,15,12.21457136
Female,14,16,12.84623857
Female,14,17,13.45879361
Female,14,18,14.0528075
Female,14,19,14.62883442
Female,14,20,15.1874122
Female,14,21,15.7290628
Female,14,22,16.25429275
Female,14,23,16.76359366
Female,14,24,17.25744257
Female,14,25,17.73630245
Female,14,26,18.20062178
Female,14,27,18.65083152
Female,14,28,19.08734282
Female,14,29,19.5105476
Female,14,30,19.92081921
Female,14,31,20.318513
Female,14,32,20.70396709
Female,14,33,21.07750302
Female,14,34,21.43942636
Female,14,35,21.79002755
Female,14,36,22.12958252
Female,14,37,22.45835346
Female,14,38,22.77658952
Female,14,39,23.08452755
Female,14,40,23.38239291
Female,14,41,23.6704001
Female,14,42,23.9487536
Female,14,43,24.2176486
Female,14,44,24.47727175
Female,14,45,24.72779706
Female,14,46,24.96939452
Female,14,47,25.20222358
Female,14,48,25.42643336
Female,14,49,25.64216288
Female,14,50,25.84954137
Female,15,5,4.707900701
Female,15,6,5.566127736
Female,15,7,6.398479143
Female,15,8,7.205725215
Female,15,9,7.988613617
Female,15,10,8.747870038
Female,15,11,9.484198832
Female,15,12,10.19828363
Female,15,13,10.89078796
Female,15,14,11.5623558
Female,15,15,12.21361216
Female,15,16,12.84516366
Female,15,17,13.45759901
Female,15,18,14.05148959
Female,15,19,14.62738989
Female,15,20,15.18583806
Female,15,21,15.72735636
Female,15,22,16.25245163
Female,15,23,16.7616157
Female,15,24,17.25532591
Female,15,25,17.73404462
Female,15,26,18.19821619
Female,15,27,18.64826451
Female,15,28,19.08459365
Female,15,29,19.50758853
Female,15,30,19.91761554
Female,15,31,20.31502327
Female,15,32,20.70014323
Female,15,33,21.07329048
Female,15,34,21.43476446
Female,15,35,21.78484965
Female,15,36,22.12381637
Female,15,37,22.45192152
Female,15,38,22.76940928
Female,15,39,23.07651198
Female,15,40,23.37345081
